energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
562.98,0.14,0.01456016,0.0019,,G,1.40E-09,684.69,121.7818,E2,,,0.00941,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
563.1,,0.00008376,0.000021,,G,7.30E-12,1318.456,755.396,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
563.986,0.005,0.3560752,0.005,,G,4.00E-12,1649.833,1085.8408,(E1),,,0.0033,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
566.438,0.006,0.0944248,0.003,,G,1.99E-14,1529.8019,963.363,M1+E2,-0.7,4,0.0134,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
571.83,0.08,0.003200352,0.00016,,G,5.00E-12,1612.88,1041.1217,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
586.2648,0.0026,0.127036,0.004,7.30E-12,G,3.20E-11,930.546,344.2789,E0+M1+E2,,,0.013,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
588.6,0.3,0.00172992,0.0011,,G,6.00E-12,1822.03,1233.8626,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
589.83,0.17,0.00093704,0.00008,,G,,1612.88,1022.969,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
595.61,0.12,0.0230656,0.011,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
608.06,0.15,0.000194616,0.00008,,G,,1292.753,684.69,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
609.23,0.22,0.000879376,0.00016,,G,5.00E-12,1649.833,1041.1217,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
615.41,0.05,0,,3.70E-11,G,,615.415,0,E0,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
616.05,0.05,0.00663136,0.0005,,G,1.99E-14,1579.427,963.363,[E2],,,0.0075,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
644.39,0.06,0.00475728,0.0005,,G,4.00E-12,1730.207,1085.8408,[E1],,,0.00248,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
656.489,0.005,0.10386728,0.0022,,G,6.00E-11,1022.969,366.4795,E0+M1+E2,,,0.0568,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
664.77,0.05,0.00713592,0.0005,,G,,1371.721,706.91,[E2],,,0.00623,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
671.155,0.014,0.0172992,0.004,,G,4.00E-12,1757.001,1085.8408,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
674.64,0.14,0.1218152,0.003,5.00E-12,G,6.00E-11,1041.1217,366.4795,E1,,,0.00225,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
675,,0.00594696,0.0008,,G,7.30E-12,1605.596,930.546,M1+E2,2.2,4,0.0075,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
678.623,0.005,0.1320616,0.004,,G,7.30E-12,1434.02,755.396,M1+E2,4.1,14,0.0068,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
683.25,0.09,0.00338776,0.0003,,G,4.00E-12,1769.13,1085.8408,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
686.6,0.05,0.01463224,0.0007,,G,1.99E-14,1649.833,963.363,[M1 E2],,,0.0078,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
688.67,0.005,0.6170048,0.006,7.00E-12,G,1.40E-09,810.453,121.7818,E0+M1+E2,,,0.0409,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
696.87,0.19,0.0115328,0.008,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
703.01,,0.00108888,0.0003,,G,3.70E-11,1318.456,615.415,[E2],,,0.00599,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
703.55,0.06,0.00075384,0.0003,,G,3.20E-11,1047.81,344.2789,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
707.16,0.07,0.001023536,0.00006,,G,,1730.207,1022.969,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
712.83,0.05,0.0266636,0.0024,,G,7.30E-12,1643.421,930.546,[E1],,,0.0022,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
719.346,0.007,0.1802,0.008,4.00E-12,G,6.00E-11,1085.8408,366.4795,(E2),,,0.00517,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
719.36,0.14,0.068476,0.003,,G,7.00E-12,1529.8019,810.453,(E1),,,0.00197,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
728.04,0.04,0.00800088,0.0004,,G,5.00E-12,1769.13,1041.1217,[E1],,,0.00192,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
734.14,0.12,0.00064872,0.00013,,G,,1757.001,1022.969,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
735.43,0.08,0.003178728,0.00019,,G,5.00E-12,1776.56,1041.1217,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
756.16,0.03,0.00317152,0.0004,,G,,1779.119,1022.969,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
764.88,0.04,0.0527688,0.004,,G,3.20E-11,1109.2,344.2789,M1+E2(+E0),,,0.007,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
766.38,0.18,0.000497352,0.00008,,G,1.99E-14,1730.207,963.363,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
768.96,0.04,0.0591056,0.004,,G,7.00E-12,1579.427,810.453,[E1],,,0.001719,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
778.9045,0.0024,3.610056,0.08,,G,3.20E-11,1123.1855,344.2789,E1,,,0.00184,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
794.78,0.05,0.00734296,0.0016,,G,7.30E-12,1550.17,755.396,M1(+E2),-0.4,10,0.0075,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
802,0.5,0.000295528,0.00005,,G,7.00E-12,1612.88,810.453,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
805.71,0.09,0.01095616,0.0006,,G,1.99E-14,1769.13,963.363,[E1],,,0.001565,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
810.451,0.005,0.2284936,0.003,7.00E-12,G,,810.453,0,E2,,,0.00393,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
813.21,0.06,0.00309944,0.0004,,G,1.99E-14,1776.56,963.363,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
839.36,0.04,0.01275816,0.0005,,G,7.00E-12,1649.833,810.453,[E1],,,0.001444,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
841.574,0.005,0.1210944,0.003,1.99E-14,G,1.40E-09,963.363,121.7818,E1,,,0.001436,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
850.1,0.13,0.000214984,0.00008,,G,7.30E-12,1605.596,755.396,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
855.21,0.07,0.001419976,0.00013,,G,6.00E-11,1221.67,366.4795,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
867.38,0.003,3.048984,0.03,6.00E-12,G,6.00E-11,1233.8626,366.4795,M1+E2,-6.2,5,0.00343,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
896.59,0.09,0.0482936,0.0021,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
901.19,0.05,0.06155632,0.0024,,G,1.40E-09,1022.969,121.7818,E2,,,0.00311,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
906.06,0.1,0.00663136,0.0004,,G,,1612.88,706.91,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
919.337,0.004,0.3020152,0.005,5.00E-12,G,1.40E-09,1041.1217,121.7818,E1,,,0.00121,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
919.74,0.04,0.0046852,0.0004,,G,7.00E-12,1730.207,810.453,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
926.31,0.05,0.1960576,0.003,,G,6.00E-11,1292.753,366.4795,[E2],,,0.00293,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
930.59,0.05,0.02035368,0.0019,7.30E-12,G,,930.546,0,(E2),,,0.0032,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
937.05,0.15,0.00075384,0.0008,,G,7.30E-12,1692.4,755.396,[M1 E2],,,0.0043,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
947.15,0.14,0.000785672,0.00019,,G,7.00E-12,1757.001,810.453,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
958.63,0.05,0.01419976,0.0011,,G,7.00E-12,1769.13,810.453,[M1 E2],,,0.0035,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
961.08,0.04,0.0057664,0.0021,,G,1.40E-09,1082.816,121.7818,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
963.367,0.007,0.100912,0.006,1.99E-14,G,,963.363,0,[E1],,,0.001107,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
964.057,0.005,10.458808,0.07,4.00E-12,G,1.40E-09,1085.8408,121.7818,M1+E2,-9.3,6,0.00271,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
968.65,0.04,0.005708736,0.00022,,G,7.00E-12,1779.119,810.453,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
970.22,0.09,0.00033504,0.0003,,G,3.20E-11,1314.64,344.2789,E1+M2,-0.021,12,0.001207,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
974.09,0.05,0.00379712,0.0008,,G,3.20E-11,1318.456,344.2789,M1+E2,0.58,7,0.0039,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
990.18,0.05,0.00876688,0.0013,,G,3.70E-11,1605.596,615.415,E2,,,0.00281,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1001.1,0.3,0.0032436,0.0008,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1005.27,0.05,0.4750072,0.011,,G,6.00E-11,1371.721,366.4795,M1+E2,-3.1,3,0.00259,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1050.1,0.6,0.00050456,0.0003,,G,,1757.001,706.91,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1084,1,0.176596,0.008,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1084.38,0.11,0.00764048,0.0008,,G,,1769.13,684.69,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1085.837,0.01,7.287288,0.05,4.00E-12,G,,1085.8408,0,E2,,,0.00209,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1089.737,0.005,0.4841328,0.011,,G,3.20E-11,1434.02,344.2789,M1+E2,22,10,0.00231,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1109.18,0.05,0.0527688,0.006,,G,,1109.2,0,E2,,,0.00222,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1112.076,0.003,9.853336,0.08,6.00E-12,G,1.40E-09,1233.8626,121.7818,M1+E2,-8.7,6,0.00201,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1139,1,0.000901,0.00008,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1170.97,0.09,0.02681376,0.0016,,G,1.40E-09,1292.753,121.7818,[M1 E2],,,0.0023,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1206.09,0.16,0.0036296,0.0013,,G,3.20E-11,1550.17,344.2789,[E2],,,0.00188,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1212.948,0.011,1.019932,0.008,,G,6.00E-11,1579.427,366.4795,E1,,,0.000756,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1246.34,0.16,0.000670344,0.00013,,G,6.00E-11,1612.88,366.4795,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1249.94,0.05,0.1347896,0.003,,G,1.40E-09,1371.721,121.7818,E2,,,0.001586,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1261.35,0.05,0.0093532,0.0013,,G,3.20E-11,1605.596,344.2789,M1,,,0.00265,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1292.78,0.05,0.0728008,0.003,,G,,1292.753,0,[E2],,,0.001491,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1299.142,0.008,0.4559336,0.011,,G,3.20E-11,1643.421,344.2789,E1+M2,,,0.000788,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1314.6,,0.00053048,0.0005,,G,,1314.64,0,E1,,,0.000773,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1315.58,0.16,0.002623712,0.00016,,G,6.00E-11,1682.07,366.4795,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1318.38,0.17,0.000438344,0.00013,,G,,1318.456,0,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1348.1,0.07,0.00483016,0.0008,,G,3.20E-11,1692.4,344.2789,M1+E2,-13,6,0.001541,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1363.78,0.05,0.01859664,0.0006,,G,6.00E-11,1730.207,366.4795,(E1),,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1390.5,0.12,0.0030634,0.00016,,G,6.00E-11,1757.001,366.4795,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1408.013,0.003,15.043096,0.09,,G,1.40E-09,1529.8019,121.7818,E1+M2,0.043,3,0.000707,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1455.1,0.3,0.001802,0.0005,,G,6.00E-11,1822.03,366.4795,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1457.643,0.011,0.3582376,0.004,,G,1.40E-09,1579.427,121.7818,E1,,,0.000703,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1485.9,0.3,0.00403648,0.0024,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1491.4,0.8,0.00043248,0.0003,,G,1.40E-09,1612.88,121.7818,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1528.1,0.04,0.2011032,0.003,,G,1.40E-09,1649.833,121.7818,E1,,,0.000715,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1605.62,0.07,0.00220568,0.0004,,G,,1605.596,0,E2,,,0.00119,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
1608.36,0.07,0.00389232,0.00021,,G,1.40E-09,1730.207,121.7818,E1,,,0.000735,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1635.38,0.2,0.000115328,0.00004,,G,1.40E-09,1757.001,121.7818,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1647.44,0.12,0.00526184,0.0003,,G,1.40E-09,1769.13,121.7818,E2(+M1),0.6,GT,0.00117,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
1674.31,0.06,0.00439688,0.0008,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
